-51.0,-180.0,32.05
-51.0,-179.0,32.11
-51.0,-178.0,32.15
-51.0,-177.0,32.19
-51.0,-176.0,32.22
-51.0,-175.0,32.24
-51.0,-174.0,32.25
-51.0,-173.0,32.26
-51.0,-172.0,32.26
-51.0,-171.0,32.25
-51.0,-170.0,32.25
-51.0,-169.0,32.23
-51.0,-168.0,32.21
-51.0,-167.0,32.19
-51.0,-166.0,32.16
-51.0,-165.0,32.13
-51.0,-164.0,32.1
-51.0,-163.0,32.07
-51.0,-162.0,32.03
-51.0,-161.0,31.99
-51.0,-160.0,31.95
-51.0,-159.0,31.91
-51.0,-158.0,31.86
-51.0,-157.0,31.82
-51.0,-156.0,31.77
-51.0,-155.0,31.73
-51.0,-154.0,31.68
-51.0,-153.0,31.63
-51.0,-152.0,31.59
-51.0,-151.0,31.54
-51.0,-150.0,31.5
-51.0,-149.0,31.45
-51.0,-148.0,31.41
-51.0,-147.0,31.37
-51.0,-146.0,31.33
-51.0,-145.0,31.29
-51.0,-144.0,31.26
-51.0,-143.0,31.22
-51.0,-142.0,31.19
-51.0,-141.0,31.16
-51.0,-140.0,31.13
-51.0,-139.0,31.11
-51.0,-138.0,31.08
-51.0,-137.0,31.06
-51.0,-136.0,31.04
-51.0,-135.0,31.02
-51.0,-134.0,31.01
-51.0,-133.0,30.99
-51.0,-132.0,30.97
-51.0,-131.0,30.96
-51.0,-130.0,30.95
-51.0,-129.0,30.93
-51.0,-128.0,30.92
-51.0,-127.0,30.91
-51.0,-126.0,30.89
-51.0,-125.0,30.87
-51.0,-124.0,30.85
-51.0,-123.0,30.83
-51.0,-122.0,30.81
-51.0,-121.0,30.78
-51.0,-120.0,30.74
-51.0,-119.0,30.7
-51.0,-118.0,30.66
-51.0,-117.0,30.6
-51.0,-116.0,30.55
-51.0,-115.0,30.48
-51.0,-114.0,30.4
-51.0,-113.0,30.32
-51.0,-112.0,30.22
-51.0,-111.0,30.11
-51.0,-110.0,29.99
-51.0,-109.0,29.86
-51.0,-108.0,29.72
-51.0,-107.0,29.56
-51.0,-106.0,29.38
-51.0,-105.0,29.2
-51.0,-104.0,28.99
-51.0,-103.0,28.77
-51.0,-102.0,28.54
-51.0,-101.0,28.28
-51.0,-100.0,28.01
-51.0,-99.0,27.72
-51.0,-98.0,27.41
-51.0,-97.0,27.08
-51.0,-96.0,26.74
-51.0,-95.0,26.37
-51.0,-94.0,25.98
-51.0,-93.0,25.58
-51.0,-92.0,25.15
-51.0,-91.0,24.7
-51.0,-90.0,24.24
-51.0,-89.0,23.75
-51.0,-88.0,23.25
-51.0,-87.0,22.72
-51.0,-86.0,22.18
-51.0,-85.0,21.62
-51.0,-84.0,21.03
-51.0,-83.0,20.44
-51.0,-82.0,19.82
-51.0,-81.0,19.19
-51.0,-80.0,18.54
-51.0,-79.0,17.87
-51.0,-78.0,17.2
-51.0,-77.0,16.5
-51.0,-76.0,15.8
-51.0,-75.0,15.08
-51.0,-74.0,14.36
-51.0,-73.0,13.62
-51.0,-72.0,12.88
-51.0,-71.0,12.13
-51.0,-70.0,11.37
-51.0,-69.0,10.61
-51.0,-68.0,9.84
-51.0,-67.0,9.07
-51.0,-66.0,8.31
-51.0,-65.0,7.54
-51.0,-64.0,6.77
-51.0,-63.0,6.01
-51.0,-62.0,5.25
-51.0,-61.0,4.5
-51.0,-60.0,3.75
-51.0,-59.0,3.01
-51.0,-58.0,2.28
-51.0,-57.0,1.56
-51.0,-56.0,0.86
-51.0,-55.0,0.16
-51.0,-54.0,-0.52
