81.0,-180.0,0.49
81.0,-179.0,0.99
81.0,-178.0,1.5
81.0,-177.0,2.01
81.0,-176.0,2.51
81.0,-175.0,3.02
81.0,-174.0,3.52
81.0,-173.0,4.02
81.0,-172.0,4.52
81.0,-171.0,5.01
81.0,-170.0,5.5
81.0,-169.0,5.98
81.0,-168.0,6.46
81.0,-167.0,6.94
81.0,-166.0,7.4
81.0,-165.0,7.86
81.0,-164.0,8.32
81.0,-163.0,8.76
81.0,-162.0,9.2
81.0,-161.0,9.62
81.0,-160.0,10.04
81.0,-159.0,10.44
81.0,-158.0,10.83
81.0,-157.0,11.21
81.0,-156.0,11.58
81.0,-155.0,11.93
81.0,-154.0,12.26
81.0,-153.0,12.58
81.0,-152.0,12.88
81.0,-151.0,13.16
81.0,-150.0,13.42
81.0,-149.0,13.65
81.0,-148.0,13.86
81.0,-147.0,14.05
81.0,-146.0,14.2
81.0,-145.0,14.33
81.0,-144.0,14.43
81.0,-143.0,14.49
81.0,-142.0,14.51
81.0,-141.0,14.5
81.0,-140.0,14.44
81.0,-139.0,14.34
81.0,-138.0,14.18
81.0,-137.0,13.98
81.0,-136.0,13.72
81.0,-135.0,13.39
81.0,-134.0,13.01
81.0,-133.0,12.55
81.0,-132.0,12.02
81.0,-131.0,11.41
81.0,-130.0,10.71
81.0,-129.0,9.92
81.0,-128.0,9.04
81.0,-127.0,8.05
81.0,-126.0,6.96
81.0,-125.0,5.75
81.0,-124.0,4.43
81.0,-123.0,2.98
81.0,-122.0,1.42
81.0,-121.0,-0.28
81.0,-120.0,-2.09
81.0,-119.0,-4.03
81.0,-118.0,-6.08
81.0,-117.0,-8.23
81.0,-116.0,-10.49
81.0,-115.0,-12.82
81.0,-114.0,-15.21
81.0,-113.0,-17.65
81.0,-112.0,-20.1
81.0,-111.0,-22.56
81.0,-110.0,-25.0
81.0,-109.0,-27.39
81.0,-108.0,-29.71
81.0,-107.0,-31.96
81.0,-106.0,-34.1
81.0,-105.0,-36.14
81.0,-104.0,-38.07
81.0,-103.0,-39.87
81.0,-102.0,-41.54
81.0,-101.0,-43.09
81.0,-100.0,-44.52
81.0,-99.0,-45.82
81.0,-98.0,-47.0
81.0,-97.0,-48.06
