-22.0,-180.0,13.82
-22.0,-179.0,13.87
-22.0,-178.0,13.91
-22.0,-177.0,13.95
-22.0,-176.0,13.98
-22.0,-175.0,14.01
-22.0,-174.0,14.03
-22.0,-173.0,14.05
-22.0,-172.0,14.07
-22.0,-171.0,14.09
-22.0,-170.0,14.11
-22.0,-169.0,14.12
-22.0,-168.0,14.14
-22.0,-167.0,14.15
-22.0,-166.0,14.17
-22.0,-165.0,14.18
-22.0,-164.0,14.2
-22.0,-163.0,14.21
-22.0,-162.0,14.23
-22.0,-161.0,14.24
-22.0,-160.0,14.26
-22.0,-159.0,14.27
-22.0,-158.0,14.29
-22.0,-157.0,14.3
-22.0,-156.0,14.31
-22.0,-155.0,14.32
-22.0,-154.0,14.33
-22.0,-153.0,14.34
-22.0,-152.0,14.34
-22.0,-151.0,14.35
-22.0,-150.0,14.35
-22.0,-149.0,14.34
-22.0,-148.0,14.34
-22.0,-147.0,14.33
-22.0,-146.0,14.32
-22.0,-145.0,14.3
-22.0,-144.0,14.28
-22.0,-143.0,14.26
-22.0,-142.0,14.23
-22.0,-141.0,14.21
-22.0,-140.0,14.17
-22.0,-139.0,14.14
-22.0,-138.0,14.1
-22.0,-137.0,14.06
-22.0,-136.0,14.01
-22.0,-135.0,13.96
-22.0,-134.0,13.91
-22.0,-133.0,13.86
-22.0,-132.0,13.81
-22.0,-131.0,13.75
-22.0,-130.0,13.7
-22.0,-129.0,13.64
-22.0,-128.0,13.59
-22.0,-127.0,13.53
-22.0,-126.0,13.48
-22.0,-125.0,13.42
-22.0,-124.0,13.37
-22.0,-123.0,13.32
-22.0,-122.0,13.27
-22.0,-121.0,13.23
-22.0,-120.0,13.19
-22.0,-119.0,13.15
-22.0,-118.0,13.11
-22.0,-117.0,13.07
-22.0,-116.0,13.04
-22.0,-115.0,13.01
-22.0,-114.0,12.98
-22.0,-113.0,12.95
-22.0,-112.0,12.91
-22.0,-111.0,12.88
-22.0,-110.0,12.85
-22.0,-109.0,12.81
-22.0,-108.0,12.77
-22.0,-107.0,12.72
-22.0,-106.0,12.67
-22.0,-105.0,12.6
-22.0,-104.0,12.53
-22.0,-103.0,12.44
-22.0,-102.0,12.34
-22.0,-101.0,12.22
-22.0,-100.0,12.09
-22.0,-99.0,11.93
-22.0,-98.0,11.76
-22.0,-97.0,11.56
-22.0,-96.0,11.34
-22.0,-95.0,11.09
-22.0,-94.0,10.81
-22.0,-93.0,10.51
-22.0,-92.0,10.17
-22.0,-91.0,9.81
-22.0,-90.0,9.41
-22.0,-89.0,8.98
-22.0,-88.0,8.52
-22.0,-87.0,8.02
-22.0,-86.0,7.49
-22.0,-85.0,6.92
-22.0,-84.0,6.32
-22.0,-83.0,5.69
-22.0,-82.0,5.03
-22.0,-81.0,4.33
-22.0,-80.0,3.61
-22.0,-79.0,2.86
-22.0,-78.0,2.08
-22.0,-77.0,1.27
-22.0,-76.0,0.44
-22.0,-75.0,-0.4
-22.0,-74.0,-1.27
-22.0,-73.0,-2.15
-22.0,-72.0,-3.04
-22.0,-71.0,-3.95
-22.0,-70.0,-4.86
-22.0,-69.0,-5.77
-22.0,-68.0,-6.68
-22.0,-67.0,-7.59
-22.0,-66.0,-8.49
-22.0,-65.0,-9.39
-22.0,-64.0,-10.27
-22.0,-63.0,-11.14
-22.0,-62.0,-11.99
-22.0,-61.0,-12.83
-22.0,-60.0,-13.64
-22.0,-59.0,-14.43
-22.0,-58.0,-15.19
-22.0,-57.0,-15.93
-22.0,-56.0,-16.64
-22.0,-55.0,-17.32
-22.0,-54.0,-17.97
-22.0,-53.0,-18.59
-22.0,-52.0,-19.18
-22.0,-51.0,-19.74
-22.0,-50.0,-20.27
-22.0,-49.0,-20.77
-22.0,-48.0,-21.23
-22.0,-47.0,-21.67
-22.0,-46.0,-22.08
-22.0,-45.0,-22.46
-22.0,-44.0,-22.81
-22.0,-43.0,-23.14
-22.0,-42.0,-23.44
-22.0,-41.0,-23.71
-22.0,-40.0,-23.96
-22.0,-39.0,-24.19
-22.0,-38.0,-24.39
-22.0,-37.0,-24.57
-22.0,-36.0,-24.74
-22.0,-35.0,-24.88
-22.0,-34.0,-25.01
-22.0,-33.0,-25.11
-22.0,-32.0,-25.2
-22.0,-31.0,-25.28
-22.0,-30.0,-25.33
-22.0,-29.0,-25.37
-22.0,-28.0,-25.4
-22.0,-27.0,-25.4
-22.0,-26.0,-25.39
-22.0,-25.0,-25.37
-22.0,-24.0,-25.32
-22.0,-23.0,-25.26
-22.0,-22.0,-25.18
-22.0,-21.0,-25.08
-22.0,-20.0,-24.96
-22.0,-19.0,-24.82
-22.0,-18.0,-24.65
-22.0,-17.0,-24.46
-22.0,-16.0,-24.25
-22.0,-15.0,-24.02
-22.0,-14.0,-23.76
-22.0,-13.0,-23.48
-22.0,-12.0,-23.17
-22.0,-11.0,-22.83
-22.0,-10.0,-22.47
-22.0,-9.0,-22.09
-22.0,-8.0,-21.68
-22.0,-7.0,-21.26
-22.0,-6.0,-20.8
-22.0,-5.0,-20.34
-22.0,-4.0,-19.85
-22.0,-3.0,-19.35
-22.0,-2.0,-18.83
-22.0,-1.0,-18.31
-22.0,0.0,-17.78
-22.0,1.0,-17.25
-22.0,2.0,-16.72
-22.0,3.0,-16.19
-22.0,4.0,-15.67
-22.0,5.0,-15.17
-22.0,6.0,-14.68
-22.0,7.0,-14.21
-22.0,8.0,-13.77
-22.0,9.0,-13.35
-22.0,10.0,-12.97
-22.0,11.0,-12.61
-22.0,12.0,-12.3
-22.0,13.0,-12.02
-22.0,14.0,-11.78
-22.0,15.0,-11.59
-22.0,16.0,-11.44
-22.0,17.0,-11.33
-22.0,18.0,-11.26
-22.0,19.0,-11.24
-22.0,20.0,-11.26
-22.0,21.0,-11.33
-22.0,22.0,-11.43
-22.0,23.0,-11.57
-22.0,24.0,-11.75
-22.0,25.0,-11.97
-22.0,26.0,-12.21
-22.0,27.0,-12.49
-22.0,28.0,-12.79
-22.0,29.0,-13.11
-22.0,30.0,-13.45
-22.0,31.0,-13.81
-22.0,32.0,-14.19
-22.0,33.0,-14.57
-22.0,34.0,-14.97
-22.0,35.0,-15.36
-22.0,36.0,-15.76
-22.0,37.0,-16.15
-22.0,38.0,-16.54
-22.0,39.0,-16.92
-22.0,40.0,-17.29
-22.0,41.0,-17.65
-22.0,42.0,-17.99
-22.0,43.0,-18.32
-22.0,44.0,-18.62
-22.0,45.0,-18.91
-22.0,46.0,-19.17
-22.0,47.0,-19.41
-22.0,48.0,-19.62
-22.0,49.0,-19.8
-22.0,50.0,-19.96
-22.0,51.0,-20.1
-22.0,52.0,-20.2
-22.0,53.0,-20.28
-22.0,54.0,-20.33
-22.0,55.0,-20.35
-22.0,56.0,-20.35
-22.0,57.0,-20.32
-22.0,58.0,-20.26
-22.0,59.0,-20.17
-22.0,60.0,-20.07
-22.0,61.0,-19.93
-22.0,62.0,-19.78
-22.0,63.0,-19.6
-22.0,64.0,-19.4
-22.0,65.0,-19.18
-22.0,66.0,-18.94
-22.0,67.0,-18.68
-22.0,68.0,-18.4
-22.0,69.0,-18.1
-22.0,70.0,-17.79
-22.0,71.0,-17.46
-22.0,72.0,-17.11
-22.0,73.0,-16.75
-22.0,74.0,-16.37
-22.0,75.0,-15.98
-22.0,76.0,-15.57
-22.0,77.0,-15.15
-22.0,78.0,-14.71
-22.0,79.0,-14.26
-22.0,80.0,-13.79
-22.0,81.0,-13.32
-22.0,82.0,-12.83
-22.0,83.0,-12.33
-22.0,84.0,-11.83
-22.0,85.0,-11.31
-22.0,86.0,-10.79
-22.0,87.0,-10.26
-22.0,88.0,-9.73
-22.0,89.0,-9.2
-22.0,90.0,-8.66
-22.0,91.0,-8.13
-22.0,92.0,-7.61
-22.0,93.0,-7.09
-22.0,94.0,-6.57
-22.0,95.0,-6.07
-22.0,96.0,-5.58
-22.0,97.0,-5.1
-22.0,98.0,-4.64
-22.0,99.0,-4.2
