66.0,-180.0,2.08
66.0,-179.0,2.6
66.0,-178.0,3.11
66.0,-177.0,3.62
66.0,-176.0,4.13
66.0,-175.0,4.64
66.0,-174.0,5.15
66.0,-173.0,5.65
66.0,-172.0,6.16
66.0,-171.0,6.66
66.0,-170.0,7.15
66.0,-169.0,7.65
66.0,-168.0,8.14
66.0,-167.0,8.62
66.0,-166.0,9.11
66.0,-165.0,9.58
66.0,-164.0,10.06
66.0,-163.0,10.53
66.0,-162.0,10.99
66.0,-161.0,11.45
66.0,-160.0,11.9
66.0,-159.0,12.34
66.0,-158.0,12.78
66.0,-157.0,13.22
66.0,-156.0,13.64
66.0,-155.0,14.06
66.0,-154.0,14.47
66.0,-153.0,14.87
66.0,-152.0,15.26
66.0,-151.0,15.64
66.0,-150.0,16.01
66.0,-149.0,16.37
66.0,-148.0,16.72
66.0,-147.0,17.06
66.0,-146.0,17.39
66.0,-145.0,17.7
66.0,-144.0,18.0
66.0,-143.0,18.29
66.0,-142.0,18.56
66.0,-141.0,18.82
66.0,-140.0,19.06
66.0,-139.0,19.28
66.0,-138.0,19.48
66.0,-137.0,19.67
66.0,-136.0,19.83
66.0,-135.0,19.98
66.0,-134.0,20.1
66.0,-133.0,20.2
66.0,-132.0,20.28
66.0,-131.0,20.33
66.0,-130.0,20.35
66.0,-129.0,20.35
66.0,-128.0,20.32
66.0,-127.0,20.26
66.0,-126.0,20.16
66.0,-125.0,20.03
66.0,-124.0,19.87
66.0,-123.0,19.67
66.0,-122.0,19.43
66.0,-121.0,19.16
66.0,-120.0,18.84
66.0,-119.0,18.47
66.0,-118.0,18.06
66.0,-117.0,17.61
66.0,-116.0,17.1
66.0,-115.0,16.55
66.0,-114.0,15.94
66.0,-113.0,15.28
66.0,-112.0,14.56
66.0,-111.0,13.79
66.0,-110.0,12.96
66.0,-109.0,12.07
66.0,-108.0,11.13
66.0,-107.0,10.13
66.0,-106.0,9.08
66.0,-105.0,7.97
66.0,-104.0,6.81
66.0,-103.0,5.59
66.0,-102.0,4.34
66.0,-101.0,3.03
66.0,-100.0,1.7
66.0,-99.0,0.33
66.0,-98.0,-1.07
66.0,-97.0,-2.49
66.0,-96.0,-3.92
66.0,-95.0,-5.36
66.0,-94.0,-6.79
66.0,-93.0,-8.22
66.0,-92.0,-9.64
66.0,-91.0,-11.03
66.0,-90.0,-12.39
66.0,-89.0,-13.72
66.0,-88.0,-15.0
66.0,-87.0,-16.25
66.0,-86.0,-17.44
66.0,-85.0,-18.58
66.0,-84.0,-19.66
66.0,-83.0,-20.69
66.0,-82.0,-21.66
66.0,-81.0,-22.57
66.0,-80.0,-23.41
66.0,-79.0,-24.2
66.0,-78.0,-24.93
66.0,-77.0,-25.6
66.0,-76.0,-26.2
66.0,-75.0,-26.76
66.0,-74.0,-27.25
66.0,-73.0,-27.7
66.0,-72.0,-28.09
66.0,-71.0,-28.43
66.0,-70.0,-28.72
66.0,-69.0,-28.97
66.0,-68.0,-29.17
66.0,-67.0,-29.33
66.0,-66.0,-29.44
66.0,-65.0,-29.52
66.0,-64.0,-29.57
66.0,-63.0,-29.58
66.0,-62.0,-29.55
66.0,-61.0,-29.49
66.0,-60.0,-29.41
66.0,-59.0,-29.29
66.0,-58.0,-29.15
66.0,-57.0,-28.98
66.0,-56.0,-28.78
66.0,-55.0,-28.57
66.0,-54.0,-28.33
