-64.0,-180.0,59.27
-64.0,-179.0,58.96
-64.0,-178.0,58.65
-64.0,-177.0,58.34
-64.0,-176.0,58.03
-64.0,-175.0,57.73
-64.0,-174.0,57.43
-64.0,-173.0,57.13
-64.0,-172.0,56.83
-64.0,-171.0,56.53
-64.0,-170.0,56.24
-64.0,-169.0,55.95
-64.0,-168.0,55.66
-64.0,-167.0,55.38
-64.0,-166.0,55.1
-64.0,-165.0,54.82
-64.0,-164.0,54.54
-64.0,-163.0,54.27
-64.0,-162.0,54.0
-64.0,-161.0,53.73
-64.0,-160.0,53.46
-64.0,-159.0,53.2
-64.0,-158.0,52.93
-64.0,-157.0,52.68
-64.0,-156.0,52.42
-64.0,-155.0,52.16
-64.0,-154.0,51.91
-64.0,-153.0,51.66
-64.0,-152.0,51.42
-64.0,-151.0,51.17
-64.0,-150.0,50.93
-64.0,-149.0,50.68
-64.0,-148.0,50.44
-64.0,-147.0,50.21
-64.0,-146.0,49.97
-64.0,-145.0,49.73
-64.0,-144.0,49.5
-64.0,-143.0,49.26
-64.0,-142.0,49.03
-64.0,-141.0,48.79
-64.0,-140.0,48.56
-64.0,-139.0,48.32
-64.0,-138.0,48.09
-64.0,-137.0,47.85
-64.0,-136.0,47.62
-64.0,-135.0,47.38
-64.0,-134.0,47.14
-64.0,-133.0,46.9
-64.0,-132.0,46.65
-64.0,-131.0,46.41
-64.0,-130.0,46.16
-64.0,-129.0,45.9
-64.0,-128.0,45.65
-64.0,-127.0,45.39
-64.0,-126.0,45.12
-64.0,-125.0,44.85
-64.0,-124.0,44.58
-64.0,-123.0,44.3
-64.0,-122.0,44.02
-64.0,-121.0,43.73
-64.0,-120.0,43.43
-64.0,-119.0,43.13
-64.0,-118.0,42.82
-64.0,-117.0,42.51
-64.0,-116.0,42.18
-64.0,-115.0,41.85
-64.0,-114.0,41.52
-64.0,-113.0,41.17
-64.0,-112.0,40.82
-64.0,-111.0,40.46
-64.0,-110.0,40.09
-64.0,-109.0,39.71
-64.0,-108.0,39.32
-64.0,-107.0,38.93
-64.0,-106.0,38.52
-64.0,-105.0,38.11
-64.0,-104.0,37.69
-64.0,-103.0,37.26
-64.0,-102.0,36.82
-64.0,-101.0,36.37
-64.0,-100.0,35.91
-64.0,-99.0,35.45
-64.0,-98.0,34.97
-64.0,-97.0,34.49
-64.0,-96.0,34.0
-64.0,-95.0,33.49
-64.0,-94.0,32.98
-64.0,-93.0,32.47
-64.0,-92.0,31.94
-64.0,-91.0,31.41
-64.0,-90.0,30.86
-64.0,-89.0,30.31
-64.0,-88.0,29.76
-64.0,-87.0,29.19
-64.0,-86.0,28.62
-64.0,-85.0,28.05
-64.0,-84.0,27.46
-64.0,-83.0,26.88
-64.0,-82.0,26.28
-64.0,-81.0,25.68
-64.0,-80.0,25.08
-64.0,-79.0,24.47
-64.0,-78.0,23.86
-64.0,-77.0,23.24
-64.0,-76.0,22.62
-64.0,-75.0,22.0
-64.0,-74.0,21.37
-64.0,-73.0,20.75
-64.0,-72.0,20.12
-64.0,-71.0,19.49
-64.0,-70.0,18.86
-64.0,-69.0,18.23
-64.0,-68.0,17.6
-64.0,-67.0,16.97
-64.0,-66.0,16.35
-64.0,-65.0,15.72
-64.0,-64.0,15.09
-64.0,-63.0,14.47
-64.0,-62.0,13.85
-64.0,-61.0,13.23
-64.0,-60.0,12.62
-64.0,-59.0,12.01
-64.0,-58.0,11.4
-64.0,-57.0,10.8
-64.0,-56.0,10.2
-64.0,-55.0,9.61
-64.0,-54.0,9.02
-64.0,-53.0,8.44
-64.0,-52.0,7.86
-64.0,-51.0,7.29
-64.0,-50.0,6.72
-64.0,-49.0,6.16
-64.0,-48.0,5.6
-64.0,-47.0,5.05
-64.0,-46.0,4.51
-64.0,-45.0,3.97
-64.0,-44.0,3.43
-64.0,-43.0,2.9
-64.0,-42.0,2.38
-64.0,-41.0,1.86
-64.0,-40.0,1.35
-64.0,-39.0,0.84
-64.0,-38.0,0.33
-64.0,-37.0,-0.17
-64.0,-36.0,-0.67
-64.0,-35.0,-1.17
-64.0,-34.0,-1.66
-64.0,-33.0,-2.15
-64.0,-32.0,-2.64
-64.0,-31.0,-3.13
-64.0,-30.0,-3.61
-64.0,-29.0,-4.1
-64.0,-28.0,-4.58
-64.0,-27.0,-5.07
-64.0,-26.0,-5.55
-64.0,-25.0,-6.04
-64.0,-24.0,-6.53
-64.0,-23.0,-7.02
-64.0,-22.0,-7.52
-64.0,-21.0,-8.02
-64.0,-20.0,-8.52
-64.0,-19.0,-9.03
-64.0,-18.0,-9.54
-64.0,-17.0,-10.05
-64.0,-16.0,-10.57
-64.0,-15.0,-11.1
-64.0,-14.0,-11.64
-64.0,-13.0,-12.18
-64.0,-12.0,-12.73
-64.0,-11.0,-13.28
-64.0,-10.0,-13.84
-64.0,-9.0,-14.42
-64.0,-8.0,-14.99
-64.0,-7.0,-15.58
-64.0,-6.0,-16.18
-64.0,-5.0,-16.78
-64.0,-4.0,-17.4
-64.0,-3.0,-18.02
-64.0,-2.0,-18.65
-64.0,-1.0,-19.29
-64.0,0.0,-19.93
-64.0,1.0,-20.59
-64.0,2.0,-21.26
-64.0,3.0,-21.93
-64.0,4.0,-22.61
-64.0,5.0,-23.3
-64.0,6.0,-24.0
-64.0,7.0,-24.7
-64.0,8.0,-25.42
-64.0,9.0,-26.14
-64.0,10.0,-26.86
-64.0,11.0,-27.6
-64.0,12.0,-28.34
-64.0,13.0,-29.08
-64.0,14.0,-29.83
-64.0,15.0,-30.59
-64.0,16.0,-31.35
-64.0,17.0,-32.12
-64.0,18.0,-32.88
-64.0,19.0,-33.66
-64.0,20.0,-34.43
-64.0,21.0,-35.21
-64.0,22.0,-35.99
-64.0,23.0,-36.78
-64.0,24.0,-37.56
-64.0,25.0,-38.35
-64.0,26.0,-39.14
-64.0,27.0,-39.93
-64.0,28.0,-40.72
-64.0,29.0,-41.5
-64.0,30.0,-42.29
-64.0,31.0,-43.08
-64.0,32.0,-43.87
-64.0,33.0,-44.65
-64.0,34.0,-45.43
-64.0,35.0,-46.22
-64.0,36.0,-47.0
-64.0,37.0,-47.77
-64.0,38.0,-48.55
-64.0,39.0,-49.32
-64.0,40.0,-50.09
-64.0,41.0,-50.85
-64.0,42.0,-51.61
-64.0,43.0,-52.37
-64.0,44.0,-53.12
-64.0,45.0,-53.87
-64.0,46.0,-54.62
-64.0,47.0,-55.36
-64.0,48.0,-56.09
-64.0,49.0,-56.82
-64.0,50.0,-57.55
-64.0,51.0,-58.27
-64.0,52.0,-58.99
-64.0,53.0,-59.7
-64.0,54.0,-60.4
-64.0,55.0,-61.1
-64.0,56.0,-61.8
-64.0,57.0,-62.49
-64.0,58.0,-63.18
-64.0,59.0,-63.86
-64.0,60.0,-64.53
-64.0,61.0,-65.2
-64.0,62.0,-65.86
-64.0,63.0,-66.52
-64.0,64.0,-67.17
-64.0,65.0,-67.82
-64.0,66.0,-68.46
-64.0,67.0,-69.1
-64.0,68.0,-69.73
-64.0,69.0,-70.35
-64.0,70.0,-70.98
-64.0,71.0,-71.59
-64.0,72.0,-72.2
-64.0,73.0,-72.8
-64.0,74.0,-73.4
-64.0,75.0,-74.0
-64.0,76.0,-74.59
-64.0,77.0,-75.17
-64.0,78.0,-75.75
-64.0,79.0,-76.33
-64.0,80.0,-76.9
-64.0,81.0,-77.46
-64.0,82.0,-78.02
-64.0,83.0,-78.57
-64.0,84.0,-79.13
-64.0,85.0,-79.67
-64.0,86.0,-80.21
-64.0,87.0,-80.75
-64.0,88.0,-81.28
-64.0,89.0,-81.81
-64.0,90.0,-82.33
-64.0,91.0,-82.85
-64.0,92.0,-83.36
-64.0,93.0,-83.87
-64.0,94.0,-84.38
-64.0,95.0,-84.88
-64.0,96.0,-85.38
-64.0,97.0,-85.87
-64.0,98.0,-86.36
-64.0,99.0,-86.84
-64.0,100.0,-87.32
-64.0,101.0,-87.8
-64.0,102.0,-88.27
-64.0,103.0,-88.73
-64.0,104.0,-89.2
-64.0,105.0,-89.65
-64.0,106.0,-90.11
-64.0,107.0,-90.55
-64.0,108.0,-91.0
-64.0,109.0,-91.43
-64.0,110.0,-91.87
-64.0,111.0,-92.29
-64.0,112.0,-92.71
-64.0,113.0,-93.13
-64.0,114.0,-93.53
-64.0,115.0,-93.93
-64.0,116.0,-94.33
-64.0,117.0,-94.71
-64.0,118.0,-95.08
-64.0,119.0,-95.45
-64.0,120.0,-95.8
-64.0,121.0,-96.14
-64.0,122.0,-96.46
-64.0,123.0,-96.76
-64.0,124.0,-97.03
