-16.0,-180.0,12.08
-16.0,-179.0,12.11
-16.0,-178.0,12.13
-16.0,-177.0,12.15
-16.0,-176.0,12.16
-16.0,-175.0,12.17
-16.0,-174.0,12.18
-16.0,-173.0,12.19
-16.0,-172.0,12.19
-16.0,-171.0,12.2
-16.0,-170.0,12.2
-16.0,-169.0,12.2
-16.0,-168.0,12.21
-16.0,-167.0,12.21
-16.0,-166.0,12.22
-16.0,-165.0,12.22
-16.0,-164.0,12.23
-16.0,-163.0,12.24
-16.0,-162.0,12.25
-16.0,-161.0,12.27
-16.0,-160.0,12.28
-16.0,-159.0,12.29
-16.0,-158.0,12.31
-16.0,-157.0,12.32
-16.0,-156.0,12.34
-16.0,-155.0,12.35
-16.0,-154.0,12.37
-16.0,-153.0,12.38
-16.0,-152.0,12.39
-16.0,-151.0,12.4
-16.0,-150.0,12.41
-16.0,-149.0,12.42
-16.0,-148.0,12.42
-16.0,-147.0,12.42
-16.0,-146.0,12.42
-16.0,-145.0,12.41
-16.0,-144.0,12.4
-16.0,-143.0,12.39
-16.0,-142.0,12.37
-16.0,-141.0,12.35
-16.0,-140.0,12.33
-16.0,-139.0,12.3
-16.0,-138.0,12.27
-16.0,-137.0,12.23
-16.0,-136.0,12.19
-16.0,-135.0,12.15
-16.0,-134.0,12.11
-16.0,-133.0,12.06
-16.0,-132.0,12.01
-16.0,-131.0,11.96
-16.0,-130.0,11.9
-16.0,-129.0,11.85
-16.0,-128.0,11.79
-16.0,-127.0,11.74
-16.0,-126.0,11.68
-16.0,-125.0,11.63
-16.0,-124.0,11.58
-16.0,-123.0,11.52
-16.0,-122.0,11.47
-16.0,-121.0,11.42
-16.0,-120.0,11.38
-16.0,-119.0,11.33
-16.0,-118.0,11.29
-16.0,-117.0,11.25
-16.0,-116.0,11.21
-16.0,-115.0,11.17
-16.0,-114.0,11.13
-16.0,-113.0,11.09
-16.0,-112.0,11.06
-16.0,-111.0,11.02
-16.0,-110.0,10.97
-16.0,-109.0,10.93
-16.0,-108.0,10.88
-16.0,-107.0,10.82
-16.0,-106.0,10.75
-16.0,-105.0,10.68
-16.0,-104.0,10.59
-16.0,-103.0,10.49
-16.0,-102.0,10.38
-16.0,-101.0,10.25
-16.0,-100.0,10.11
-16.0,-99.0,9.94
-16.0,-98.0,9.75
-16.0,-97.0,9.54
-16.0,-96.0,9.31
-16.0,-95.0,9.05
-16.0,-94.0,8.76
-16.0,-93.0,8.45
-16.0,-92.0,8.11
-16.0,-91.0,7.73
-16.0,-90.0,7.33
-16.0,-89.0,6.9
-16.0,-88.0,6.43
-16.0,-87.0,5.93
-16.0,-86.0,5.4
-16.0,-85.0,4.84
-16.0,-84.0,4.25
-16.0,-83.0,3.62
-16.0,-82.0,2.97
-16.0,-81.0,2.29
-16.0,-80.0,1.58
-16.0,-79.0,0.85
-16.0,-78.0,0.1
-16.0,-77.0,-0.68
-16.0,-76.0,-1.48
-16.0,-75.0,-2.29
-16.0,-74.0,-3.12
-16.0,-73.0,-3.96
-16.0,-72.0,-4.81
-16.0,-71.0,-5.66
-16.0,-70.0,-6.52
-16.0,-69.0,-7.38
-16.0,-68.0,-8.24
-16.0,-67.0,-9.09
-16.0,-66.0,-9.93
-16.0,-65.0,-10.77
-16.0,-64.0,-11.59
-16.0,-63.0,-12.39
-16.0,-62.0,-13.18
-16.0,-61.0,-13.95
-16.0,-60.0,-14.7
-16.0,-59.0,-15.42
-16.0,-58.0,-16.12
-16.0,-57.0,-16.79
-16.0,-56.0,-17.44
-16.0,-55.0,-18.05
-16.0,-54.0,-18.64
-16.0,-53.0,-19.2
-16.0,-52.0,-19.72
-16.0,-51.0,-20.22
-16.0,-50.0,-20.69
-16.0,-49.0,-21.12
-16.0,-48.0,-21.53
-16.0,-47.0,-21.9
-16.0,-46.0,-22.24
-16.0,-45.0,-22.56
-16.0,-44.0,-22.84
-16.0,-43.0,-23.09
-16.0,-42.0,-23.32
-16.0,-41.0,-23.52
-16.0,-40.0,-23.69
-16.0,-39.0,-23.84
-16.0,-38.0,-23.96
-16.0,-37.0,-24.05
-16.0,-36.0,-24.12
-16.0,-35.0,-24.17
-16.0,-34.0,-24.19
-16.0,-33.0,-24.2
-16.0,-32.0,-24.18
-16.0,-31.0,-24.14
-16.0,-30.0,-24.08
-16.0,-29.0,-24.0
-16.0,-28.0,-23.9
-16.0,-27.0,-23.78
-16.0,-26.0,-23.65
-16.0,-25.0,-23.49
-16.0,-24.0,-23.32
-16.0,-23.0,-23.12
-16.0,-22.0,-22.91
-16.0,-21.0,-22.68
-16.0,-20.0,-22.43
-16.0,-19.0,-22.16
-16.0,-18.0,-21.87
-16.0,-17.0,-21.57
-16.0,-16.0,-21.24
-16.0,-15.0,-20.9
-16.0,-14.0,-20.53
-16.0,-13.0,-20.15
-16.0,-12.0,-19.75
-16.0,-11.0,-19.33
-16.0,-10.0,-18.89
-16.0,-9.0,-18.44
-16.0,-8.0,-17.97
-16.0,-7.0,-17.48
-16.0,-6.0,-16.98
-16.0,-5.0,-16.47
