21.0,-180.0,7.92
21.0,-179.0,8.06
21.0,-178.0,8.19
21.0,-177.0,8.31
21.0,-176.0,8.41
21.0,-175.0,8.51
21.0,-174.0,8.59
21.0,-173.0,8.67
21.0,-172.0,8.74
21.0,-171.0,8.8
21.0,-170.0,8.86
21.0,-169.0,8.91
21.0,-168.0,8.96
21.0,-167.0,9.01
21.0,-166.0,9.05
21.0,-165.0,9.1
21.0,-164.0,9.14
21.0,-163.0,9.18
21.0,-162.0,9.23
21.0,-161.0,9.28
21.0,-160.0,9.33
21.0,-159.0,9.38
21.0,-158.0,9.43
21.0,-157.0,9.49
21.0,-156.0,9.55
21.0,-155.0,9.61
21.0,-154.0,9.67
21.0,-153.0,9.74
21.0,-152.0,9.81
21.0,-151.0,9.87
21.0,-150.0,9.94
21.0,-149.0,10.01
21.0,-148.0,10.08
21.0,-147.0,10.15
21.0,-146.0,10.21
21.0,-145.0,10.27
21.0,-144.0,10.33
21.0,-143.0,10.39
21.0,-142.0,10.44
21.0,-141.0,10.48
21.0,-140.0,10.52
21.0,-139.0,10.56
21.0,-138.0,10.58
21.0,-137.0,10.6
21.0,-136.0,10.61
21.0,-135.0,10.62
21.0,-134.0,10.62
21.0,-133.0,10.61
21.0,-132.0,10.59
21.0,-131.0,10.57
21.0,-130.0,10.54
21.0,-129.0,10.5
21.0,-128.0,10.45
21.0,-127.0,10.4
21.0,-126.0,10.34
21.0,-125.0,10.27
21.0,-124.0,10.19
21.0,-123.0,10.11
21.0,-122.0,10.02
21.0,-121.0,9.92
21.0,-120.0,9.81
21.0,-119.0,9.69
21.0,-118.0,9.57
21.0,-117.0,9.43
21.0,-116.0,9.28
21.0,-115.0,9.12
21.0,-114.0,8.95
21.0,-113.0,8.77
21.0,-112.0,8.58
21.0,-111.0,8.37
21.0,-110.0,8.14
21.0,-109.0,7.9
21.0,-108.0,7.64
21.0,-107.0,7.37
21.0,-106.0,7.08
21.0,-105.0,6.77
21.0,-104.0,6.44
21.0,-103.0,6.09
21.0,-102.0,5.73
21.0,-101.0,5.34
21.0,-100.0,4.93
21.0,-99.0,4.51
21.0,-98.0,4.06
21.0,-97.0,3.6
21.0,-96.0,3.12
21.0,-95.0,2.62
21.0,-94.0,2.11
21.0,-93.0,1.58
21.0,-92.0,1.03
21.0,-91.0,0.47
21.0,-90.0,-0.1
21.0,-89.0,-0.68
21.0,-88.0,-1.27
21.0,-87.0,-1.87
21.0,-86.0,-2.47
21.0,-85.0,-3.08
21.0,-84.0,-3.7
21.0,-83.0,-4.31
21.0,-82.0,-4.93
21.0,-81.0,-5.54
21.0,-80.0,-6.15
21.0,-79.0,-6.75
21.0,-78.0,-7.35
21.0,-77.0,-7.93
21.0,-76.0,-8.51
21.0,-75.0,-9.08
21.0,-74.0,-9.63
21.0,-73.0,-10.17
21.0,-72.0,-10.69
21.0,-71.0,-11.19
21.0,-70.0,-11.68
21.0,-69.0,-12.14
21.0,-68.0,-12.58
21.0,-67.0,-13.0
21.0,-66.0,-13.4
21.0,-65.0,-13.77
21.0,-64.0,-14.12
21.0,-63.0,-14.44
21.0,-62.0,-14.73
21.0,-61.0,-15.0
21.0,-60.0,-15.24
21.0,-59.0,-15.45
21.0,-58.0,-15.63
21.0,-57.0,-15.78
21.0,-56.0,-15.9
21.0,-55.0,-16.0
21.0,-54.0,-16.07
21.0,-53.0,-16.11
21.0,-52.0,-16.12
21.0,-51.0,-16.1
21.0,-50.0,-16.06
21.0,-49.0,-16.0
21.0,-48.0,-15.91
21.0,-47.0,-15.79
21.0,-46.0,-15.66
21.0,-45.0,-15.5
21.0,-44.0,-15.32
21.0,-43.0,-15.12
21.0,-42.0,-14.9
21.0,-41.0,-14.67
21.0,-40.0,-14.41
21.0,-39.0,-14.15
21.0,-38.0,-13.86
21.0,-37.0,-13.56
21.0,-36.0,-13.25
21.0,-35.0,-12.93
21.0,-34.0,-12.59
21.0,-33.0,-12.25
21.0,-32.0,-11.89
21.0,-31.0,-11.53
21.0,-30.0,-11.15
21.0,-29.0,-10.77
21.0,-28.0,-10.39
21.0,-27.0,-9.99
21.0,-26.0,-9.6
21.0,-25.0,-9.19
21.0,-24.0,-8.79
21.0,-23.0,-8.38
21.0,-22.0,-7.98
21.0,-21.0,-7.57
21.0,-20.0,-7.16
21.0,-19.0,-6.76
21.0,-18.0,-6.36
21.0,-17.0,-5.96
21.0,-16.0,-5.57
21.0,-15.0,-5.19
21.0,-14.0,-4.81
21.0,-13.0,-4.44
21.0,-12.0,-4.08
21.0,-11.0,-3.73
21.0,-10.0,-3.39
21.0,-9.0,-3.06
21.0,-8.0,-2.74
21.0,-7.0,-2.43
21.0,-6.0,-2.14
21.0,-5.0,-1.86
21.0,-4.0,-1.59
21.0,-3.0,-1.33
